passage_id,supporting_excerpt,relevance_explanation,company_applicability,temporal_status,recovery_claim_id,query_id,chunk_id,document_id,source_url,evidence_kind,already_extracted_for_query,source_text_path,current_legal_applicability,review_status,source_base_directory,resolved_source_text_path,manual_relevance_review,supports_requested_tariff_program
passage_abd3930100d7c38894f17f71,"Cars and auto parts will also face a 25% tariff, but for now, they remain exempt until April 2nd.",Contradicts snippet claims of immediate effect by establishing conditional exemption status.,national_or_sector_context,proposal_or_uncertain,recovered_35932a4a20a2d389a353a379,q_3,chunk_c8f20035c684173c70612022,document_6458c173cfeebfa1bd4c968e,https://www.construction.com/blog/how-will-tariffs-impact-the-construction-industry-in-2025,full_document,False,text/87593a29f39bda64d5fb9a786c4fa03c8741d2045a1bdd1ca8143d9736ae926f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/87593a29f39bda64d5fb9a786c4fa03c8741d2045a1bdd1ca8143d9736ae926f.txt,,
passage_4e332fd535be4ac7f14c0afa,"Georgia is becoming a critical state for EV and battery manufacturing. Significant investment from automakers, battery suppliers, energy companies, and government funding is driving economic output in the state.",Confirms facility presence but lacks specific tariff exposure data required for company applicability.,facility_location_only,proposal_or_uncertain,recovered_0cabe2966fed8f476cc89842,q_3,chunk_cf1485dd06b0e14d0a37b0f0,document_2ae42d2d976038d72bd5e26d,https://electrificationcoalition.org/wp-content/uploads/2025/10/GA-Factsheet-20251229.pdf,full_document,False,text/cd145f2ef47dc396342d1fd3ce57d7e7b294608ca8f7b34260fb6eb798da1d67.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/cd145f2ef47dc396342d1fd3ce57d7e7b294608ca8f7b34260fb6eb798da1d67.txt,,
passage_16916e248e30fd616eef36d6,Automotive manufacturers and suppliers began to scale back electrified vehicle investments and product plans in 2025.,"Indicates investment scaling back due to various factors, not explicitly verified tariff law impact on Georgia facilities.",national_or_sector_context,proposal_or_uncertain,recovered_68bfd0aac9664d57eafa049c,q_3,chunk_af40e2c31e82d94dc8ac5e78,document_35e37010a1a34d0ce7c9d267,https://www.congress.gov/crs_external_products/R/PDF/R48876/R48876.3.pdf,full_document,False,text/76902a8352e3b450188a5963bfc002b6cc2c2789dc0dc7ce1f8d0ec213df349d.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/76902a8352e3b450188a5963bfc002b6cc2c2789dc0dc7ce1f8d0ec213df349d.txt,,
passage_9f40eff976d8fc90589cd124,"While import duties on South Korean-built vehicles fell from 25% to 15% as part of a November 2025 trade deal, there's no doubt that tariffs expose companies like Hyundai and Kia to major cost disadvantages. Kia was already reeling from US tariffs when the new HMGMA project opened, and such tariffs apparently cost the company more than $2.3 billion in 2025 alone.",Confirms conflicting rates and specific named-company cost impact.,explicit_named_company_effect,proposal_or_uncertain,recovered_9a9142e29081f9fdb14bfc10,q_33,chunk_263eb34a2bfb8f4ca6a5507f,document_b8f0c1952da0a7331c07734a,https://www.military.com/how-kia-quietly-built-the-most-tariff-proof-car-factory-in-america,full_document,False,text/ef3510b8f89c328033658ef996265892b226f8ceca07bcc903e0e6bed5fe0f3c.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/ef3510b8f89c328033658ef996265892b226f8ceca07bcc903e0e6bed5fe0f3c.txt,,
passage_61a0cdaf048fab63ba3e3e7a,"Standing here today, I can say I have never been more confident about building the future of mobility with America, in America. This plant couldn’t come at a better time than now…because definitely all the cars that we would produce here are going to be exempted from any tariffs,",Shows conflicting exemption claims vs tariff threats.,explicit_named_company_effect,proposal_or_uncertain,recovered_a479fcddd95050c6550ac365,q_33,chunk_9301cf17e1206662c94b760c,document_0eadca903ab05c9fc5714c03,https://news.dealershipguy.com/p/hyundai-s-new-georgia-megaplant-opens-as-u-s-tariffs-loom-2025-03-31,full_document,False,text/bdb767b63b73ca901275353aa4fa20b27951d2167398a3e745efbb5dd2065067.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/bdb767b63b73ca901275353aa4fa20b27951d2167398a3e745efbb5dd2065067.txt,,
passage_43bc513313fa1ca335f553d6,"The automaker said in a statement it trimmed its 2025 operating profit margin target to 6-7% from a previously announced 7-8%, citing the impact of U.S. tariffs.",Establishes direct named-company financial impact.,explicit_named_company_effect,proposal_or_uncertain,recovered_bdc2afee4c61e0cbf91fbc0f,q_33,chunk_63adb9ff9befd17ac0ca80aa,document_2920628bd13b1c7867b465d3,https://finance.yahoo.com/news/hyundai-motor-ramp-us-output-084922286.html,full_document,False,text/a340ba11ca75be28ad08d1055476c27ac6ae21b92d08ddce73cc12e3eec0d143.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/a340ba11ca75be28ad08d1055476c27ac6ae21b92d08ddce73cc12e3eec0d143.txt,,
passage_7c07098b18e6bae52f24704c,"Hyundai is investing $20.5B in domestic production and will also benefit from the recently opened Metaplant America facility in Georgia that it shares with Kia, reducing downside tariff risk for dealers.",Links facility location to specific company investment strategy.,explicit_named_company_effect,proposal_or_uncertain,recovered_95f20cce634b7e9577ea47d3,q_33,chunk_fd9075c841396fc5d87b5de5,document_0b45fff63df0bdd4c1a90393,https://haigpartners.com/wp-content/uploads/2025/05/Q1_2025_HaigReport_Digital.pdf,full_document,False,text/66a99944ccf4fff4919bbb3f318d01ab8fc2951b15d558242af3dca821688476.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/66a99944ccf4fff4919bbb3f318d01ab8fc2951b15d558242af3dca821688476.txt,,
passage_5d50a01f80eeff341aadef6b,"Kia faced the same duty and held its profitability considerably better than Hyundai did. Some of Hyundai’s gap is mix and incentives, not Washington.",Mentions 'duty' but does not specify rates or applicability to the Georgia venture.,explicit_named_company_effect,proposal_or_uncertain,recovered_c2880d8619b0a95b17039b07,q_301,chunk_445a98404a9bb3e018ddfd70,document_4fd3c81588d7c9a7cdc424f3,https://businessmodelanalyst.com/hyundai-localization-margin-recovery-26-billion,full_document,False,text/e428b5ab28fc2b0afa41796f1fc4fae641bafd4921c75d3f8cd59a613b2d25c0.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/e428b5ab28fc2b0afa41796f1fc4fae641bafd4921c75d3f8cd59a613b2d25c0.txt,,
passage_8ee941e074183742f2e3087e,"Hyundai SK Battery Manufacturing America, or HSBMA, is the formal name for the plant that just started running. Hyundai and SK On each put up roughly half of a combined $5 billion to build it, with Georgia kicking in $641 million in incentives back when the joint venture was announced in 2023.",Confirms facility location and investment but provides no tariff data.,explicit_named_company_effect,proposal_or_uncertain,recovered_584bd181562d58e53aa1b4dc,q_301,chunk_d31b00d5f5da855e75573db0,document_c1bf829f2c8514e001497f8d,https://finance.yahoo.com/economy/policy/articles/hyundai-just-turned-georgia-battery-193000332.html,full_document,False,text/2d2a75438e9a16dbb3486768b48bebfe17d41585f9b1a6b1590ed508dfc30100.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/2d2a75438e9a16dbb3486768b48bebfe17d41585f9b1a6b1590ed508dfc30100.txt,,
passage_a45809c78aca5d6a31feee97,"The state-run Korea Trade Insurance Corporation (K-sure) announced Wednesday that it had agreed to provide the two firms with the required collateral to pursue the loan, which will finance their $5 billion battery cell plant in Bartow County.",Links financing to tariff policies but does not quantify exposure or rates.,explicit_named_company_effect,proposal_or_uncertain,recovered_8a71b25b001ad7095381d305,q_301,chunk_5fea46f47fceaf70f734cf6d,document_6565862e96ba6c3d3a2a4e1a,https://www.koreajoongangdaily.com/business/hyundai-sk-on-seek-15-billion-loan-for-georgia-battery-plant/10502431,full_document,True,text/dc25abd0d4af253c9dd21349ae7da51a35ae01fa884bcb33c85e5a0c2647ecd5.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/dc25abd0d4af253c9dd21349ae7da51a35ae01fa884bcb33c85e5a0c2647ecd5.txt,,
passage_3a004899070fc001b4f616b3,"The U.S. joint venture between Hyundai Motor Group and SK On has started series production of battery cells. According to The Atlanta Journal-Constitution, Hyundai SK Battery Manufacturing America began mass production in June.",Establishes operational status but lacks tariff classification or duty information.,explicit_named_company_effect,proposal_or_uncertain,recovered_83b6bb7bcbbaf7187d3dff01,q_301,chunk_79d870d110fb7dc49ea6b981,document_6639c375dd8589aa6f7a5717,https://battery-news.de/en/2026/07/16/hyundai-and-sk-on-begin-battery-production-in-georgia,full_document,False,text/cd55b45055247bc0167cedc70cb772137a87f6fce688ef2aeb75a1356375cc4c.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/cd55b45055247bc0167cedc70cb772137a87f6fce688ef2aeb75a1356375cc4c.txt,,
passage_b7553157d429e033748b70e6,"Diversify and Audit the Supply Base
Over-reliance on one country or supplier exposes companies to tariff risk. Diversifying sourcing – both internationally and domestically – is a primary mitigation strategy.",General OEM strategy without Georgia/EV specificity,not_established,proposal_or_uncertain,recovered_3b450506c048d5fa78227799,q_288,chunk_ad58826859992d0e70850a3a,document_2ed898a0b44943f3580f8f62,https://www.teamsmt.com/blog/2025-tariffs-reshoring-ems-industry,full_document,False,text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,,
passage_427d2cb97d317978359fdd65,"Re-engineer the spec. We replaced a personal care bottle’s resin with a domestic alternative that met performance specs, eliminating a tariff on imported HDPE without sacrificing quality.",Generic CPG example not applicable to EV suppliers,not_established,proposal_or_uncertain,recovered_3a1a31488f6195989b26f39d,q_288,chunk_559a09d1f25c51ae30e243a4,document_49bc2dcf6e5a033d371bfd60,https://www.linkedin.com/top-content/economics/international-trade-regulations/strategic-sourcing-and-tariff-considerations,full_document,False,text/89c5b4f51e141fd1406a3efec3d81e407b62154d88d29c113f8f5534a3c90a62.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/89c5b4f51e141fd1406a3efec3d81e407b62154d88d29c113f8f5534a3c90a62.txt,,
passage_2bfc129c3984e97b0e8b0b96,"Automation also improves consistency and yield – valuable when qualifying new suppliers or ramping up local facilities. Additionally, AI-driven supply chain software is being used to optimize inventory and logistics in the face of tariffs.",General EMS industry automation without Georgia/EV focus,not_established,proposal_or_uncertain,recovered_9e3f25f1a36f18d6d065e915,q_288,chunk_c5f58c499efac9b6bb9d4ced,document_2ed898a0b44943f3580f8f62,https://www.teamsmt.com/blog/2025-tariffs-reshoring-ems-industry,full_document,False,text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/2566eb7981016a97449487c9ac123d2f7633ef0d6a5c0a702054f0d1552c677f.txt,,
passage_6a8a89d4be4d1eccf6517634,"The applicable subheading for CSG131-13AW will be 3824.99.3900, Harmonized Tariff Schedule of the United States (HTSUS), which provides for Prepared binders for foundry molds or cores; chemical products and preparations of the chemical or allied industries (including
those consisting of mixtures of natural products), not elsewhere specified or included: Other: Other: Other: Mixtures of two or more inorganic compounds: Other.  The rate of duty will be free.",Directly contradicts 'High tariff exposure' claim with specific 'free' duty ruling for NMC from Korea (2021).,explicit_named_company_effect,date_not_established,recovered_fc379cb4e77a1fec12a8e680,q_124,chunk_d5b4d5e3f1df619c41c7af50,document_73ad0881acdaa59a7e9ad264,https://www.customsmobile.com/rulings/docview?doc_id=NY+N321598&highlight=3824.99.39%2A,full_document,False,text/170335216ad21a7eaa29c33885dfc11420243a3d299551428cc520672c37ce7f.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/170335216ad21a7eaa29c33885dfc11420243a3d299551428cc520672c37ce7f.txt,,
passage_a1812fa3eb99faa9006df6d7,"Since April 2025, a deal effective August 1, 2025, set tariffs at 15%. The 50% tariff rate on aluminum, steel, and copper products remains in place.",Shows variable future tariffs by origin (Japan/Korea) rather than general high exposure.,national_or_sector_context,proposal_or_uncertain,recovered_88ba04fd84f53d19f53b5484,q_124,chunk_2741f40c25100e765d8be632,document_13d2e3b3f4dcddf612491236,https://acculonenergy.com/navigating-the-ebb-flow-of-todays-unpredictable-tariff-tides-the-impact-on-the-global-domestic-battery-industry,full_document,False,text/30d3e8f818f1066aac525d894dbd7b77569498b38bcfc4962d2411c251579f32.txt,not_established,locally_extracted_quote_validated_not_manually_verified,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09,/home/sm11926/Certification_status/outputs/tariffs/pilot-2026-09-09/text/30d3e8f818f1066aac525d894dbd7b77569498b38bcfc4962d2411c251579f32.txt,,
